,date,lat,lon,temperature
0,1950-01-01 00:00:00+00:00,13.184655303000165,-15.977362000999904,22.782179
0,1950-01-01 00:00:00+00:00,13.214655303000162,-15.977362000999904,22.82118
0,1950-01-01 00:00:00+00:00,13.244655303000162,-15.977362000999904,22.623487
0,1950-01-01 00:00:00+00:00,13.27465530300016,-15.977362000999904,22.619514
0,1950-01-01 00:00:00+00:00,13.30465530300016,-15.977362000999904,22.821014
0,1950-01-01 00:00:00+00:00,13.33465530300016,-15.977362000999904,22.691015
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.977362000999904,22.5022
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.977362000999904,22.4502
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.977362000999904,22.812271
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.977362000999904,22.688982
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.977362000999904,22.695482
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.977362000999904,22.565481
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.977362000999904,22.480982
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.977362000999904,22.513453
0,1950-01-01 00:00:00+00:00,13.184655303000165,-15.947362000999902,22.879477
0,1950-01-01 00:00:00+00:00,13.214655303000162,-15.947362000999902,22.892477
0,1950-01-01 00:00:00+00:00,13.244655303000162,-15.947362000999902,22.740286
0,1950-01-01 00:00:00+00:00,13.27465530300016,-15.947362000999902,22.90083
0,1950-01-01 00:00:00+00:00,13.30465530300016,-15.947362000999902,22.926828
0,1950-01-01 00:00:00+00:00,13.33465530300016,-15.947362000999902,22.725328
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.947362000999902,22.509598
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.947362000999902,22.717598
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.947362000999902,22.89117
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.947362000999902,22.817663
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.947362000999902,22.863163
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.947362000999902,22.733164
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.947362000999902,22.661663
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.947362000999902,22.583504
0,1950-01-01 00:00:00+00:00,13.184655303000165,-15.9173620009999,22.924976
0,1950-01-01 00:00:00+00:00,13.214655303000162,-15.9173620009999,22.989977
0,1950-01-01 00:00:00+00:00,13.244655303000162,-15.9173620009999,22.922285
0,1950-01-01 00:00:00+00:00,13.27465530300016,-15.9173620009999,22.926828
0,1950-01-01 00:00:00+00:00,13.30465530300016,-15.9173620009999,22.705828
0,1950-01-01 00:00:00+00:00,13.33465530300016,-15.9173620009999,22.757828
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.9173620009999,22.548597
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.9173620009999,22.711098
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.9173620009999,22.91717
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.9173620009999,22.850163
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.9173620009999,22.863163
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.9173620009999,22.863163
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.9173620009999,22.752663
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.9173620009999,22.570503
0,1950-01-01 00:00:00+00:00,13.184655303000165,-15.8873620009999,22.879477
0,1950-01-01 00:00:00+00:00,13.214655303000162,-15.8873620009999,22.911978
0,1950-01-01 00:00:00+00:00,13.244655303000162,-15.8873620009999,22.870285
0,1950-01-01 00:00:00+00:00,13.27465530300016,-15.8873620009999,22.868328
0,1950-01-01 00:00:00+00:00,13.30465530300016,-15.8873620009999,22.855328
0,1950-01-01 00:00:00+00:00,13.33465530300016,-15.8873620009999,22.75133
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.8873620009999,22.542099
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.8873620009999,22.717598
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.8873620009999,22.76767
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.8873620009999,22.869663
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.8873620009999,22.850163
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.8873620009999,22.863163
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.8873620009999,22.863163
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.8873620009999,22.622503
0,1950-01-01 00:00:00+00:00,13.184655303000165,-15.8573620009999,22.905478
0,1950-01-01 00:00:00+00:00,13.214655303000162,-15.8573620009999,22.937977
0,1950-01-01 00:00:00+00:00,13.244655303000162,-15.8573620009999,22.863785
0,1950-01-01 00:00:00+00:00,13.27465530300016,-15.8573620009999,22.926828
0,1950-01-01 00:00:00+00:00,13.30465530300016,-15.8573620009999,22.738329
0,1950-01-01 00:00:00+00:00,13.33465530300016,-15.8573620009999,22.712328
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.8573620009999,22.535599
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.8573620009999,22.613598
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.8573620009999,22.71567
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.8573620009999,22.869663
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.8573620009999,22.843664
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.8573620009999,22.863163
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.8573620009999,22.863163
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.8573620009999,22.635504
0,1950-01-01 00:00:00+00:00,13.184655303000165,-15.827362000999898,22.74971
0,1950-01-01 00:00:00+00:00,13.214655303000162,-15.827362000999898,22.78871
0,1950-01-01 00:00:00+00:00,13.244655303000162,-15.827362000999898,22.695578
0,1950-01-01 00:00:00+00:00,13.27465530300016,-15.827362000999898,22.704016
0,1950-01-01 00:00:00+00:00,13.30465530300016,-15.827362000999898,22.619514
0,1950-01-01 00:00:00+00:00,13.33465530300016,-15.827362000999898,22.639015
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.827362000999898,22.538055
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.827362000999898,22.512056
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.827362000999898,22.783722
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.827362000999898,22.75743
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.827362000999898,22.74443
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.827362000999898,22.73143
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.827362000999898,22.72493
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.827362000999898,22.31253
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.797362000999897,22.557556
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.797362000999897,22.538055
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.797362000999897,22.790222
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.797362000999897,22.75743
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.797362000999897,22.75093
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.797362000999897,22.74443
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.797362000999897,22.65993
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.797362000999897,22.397032
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.767362000999896,22.518555
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.767362000999896,22.564056
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.767362000999896,22.770721
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.767362000999896,22.75743
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.767362000999896,22.75093
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.767362000999896,22.75093
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.767362000999896,22.75093
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.767362000999896,22.501032
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.737362000999894,22.521267
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.737362000999894,22.501766
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.737362000999894,22.831932
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.737362000999894,22.592896
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.737362000999894,22.586395
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.737362000999894,22.404396
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.737362000999894,22.475897
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.737362000999894,22.455479
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.707362000999892,22.495266
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.707362000999892,22.508266
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.707362000999892,22.714931
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.707362000999892,22.566896
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.707362000999892,22.592896
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.707362000999892,22.586395
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.707362000999892,22.397896
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.707362000999892,22.351479
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.677362000999892,22.670767
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.677362000999892,22.831932
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.677362000999892,22.579897
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.677362000999892,22.592896
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.677362000999892,22.560396
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.677362000999892,22.423897
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.677362000999892,22.338478
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.647362000999893,22.641588
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.647362000999893,22.758589
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.647362000999893,22.950298
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.647362000999893,22.754692
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.647362000999893,22.774193
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.647362000999893,22.754692
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.647362000999893,22.579193
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.647362000999893,22.611486
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.61736200099989,22.609089
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.61736200099989,22.641588
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.61736200099989,23.0413
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.61736200099989,22.774193
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.61736200099989,22.767693
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.61736200099989,22.624693
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.61736200099989,22.644192
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.61736200099989,22.708986
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.587362000999889,22.602589
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.587362000999889,22.706589
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.587362000999889,22.969799
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.587362000999889,22.761192
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.587362000999889,22.774193
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.587362000999889,22.754692
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.587362000999889,22.754692
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.587362000999889,22.793486
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.557362000999888,22.62859
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.557362000999888,22.758589
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.557362000999888,22.917799
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.557362000999888,22.767693
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.557362000999888,22.728693
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.557362000999888,22.728693
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.557362000999888,22.767693
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.557362000999888,22.825987
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.527362000999888,22.762161
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.527362000999888,22.92787
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.527362000999888,22.908522
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.527362000999888,23.03852
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.527362000999888,23.045021
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.527362000999888,22.941021
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.527362000999888,22.74403
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.497362000999884,22.69716
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.497362000999884,22.862871
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.497362000999884,23.03852
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.497362000999884,23.045021
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.497362000999884,22.947521
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.497362000999884,22.82402
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.497362000999884,22.78303
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.467362000999884,22.922195
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.467362000999884,23.075619
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.467362000999884,23.036768
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.467362000999884,23.205769
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.467362000999884,23.205769
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.467362000999884,23.030268
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.467362000999884,22.924278
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.467362000999884,23.182558
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.437362000999885,22.91616
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.437362000999885,23.199583
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.437362000999885,23.325014
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.437362000999885,23.338015
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.437362000999885,23.331514
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.437362000999885,23.292515
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.437362000999885,23.14149
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.437362000999885,23.38027
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.437362000999885,23.33477
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.437362000999885,23.234667
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.437362000999885,23.228167
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.407362000999882,22.92266
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.407362000999882,23.284082
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.407362000999882,23.338015
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.407362000999882,23.331514
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.407362000999882,23.247015
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.407362000999882,23.273014
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.407362000999882,23.160992
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.407362000999882,23.58177
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.407362000999882,23.32827
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.407362000999882,23.449167
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.407362000999882,23.234667
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.407362000999882,23.221666
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.37736200099988,22.86416
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.37736200099988,23.078661
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.37736200099988,23.290583
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.37736200099988,23.305513
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.37736200099988,23.195015
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.37736200099988,23.331514
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.37736200099988,23.331514
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.37736200099988,23.251991
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.37736200099988,23.60777
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.37736200099988,23.60777
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.37736200099988,23.449167
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.37736200099988,23.332167
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.37736200099988,23.429667
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.37736200099988,23.269098
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.34736200099988,22.97402
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.34736200099988,22.97402
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.34736200099988,23.400442
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.34736200099988,23.41079
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.34736200099988,23.41729
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.34736200099988,23.48879
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.34736200099988,23.35229
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.34736200099988,23.445637
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.34736200099988,23.755917
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.34736200099988,23.755917
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.34736200099988,23.67116
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.34736200099988,23.67116
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.34736200099988,23.43066
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.34736200099988,23.47495
0,1950-01-01 00:00:00+00:00,13.36465530300016,-15.31736200099988,23.01952
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.31736200099988,22.98052
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.31736200099988,23.432943
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.31736200099988,23.43029
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.31736200099988,23.44979
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.31736200099988,23.48229
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.31736200099988,23.43679
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.31736200099988,23.289637
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.31736200099988,23.729918
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.31736200099988,23.651917
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.31736200099988,23.67116
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.31736200099988,23.67116
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.31736200099988,23.45666
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.31736200099988,23.403452
0,1950-01-01 00:00:00+00:00,13.78465530300015,-15.31736200099988,23.461731
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.287362000999876,23.18852
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.287362000999876,23.432943
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.287362000999876,23.48229
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.287362000999876,23.48229
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.287362000999876,23.48229
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.287362000999876,23.43679
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.287362000999876,23.244137
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.287362000999876,23.677917
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.287362000999876,23.677917
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.287362000999876,23.65816
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.287362000999876,23.67766
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.287362000999876,23.41116
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.287362000999876,23.409952
0,1950-01-01 00:00:00+00:00,13.394655303000158,-15.257362000999876,23.121532
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.257362000999876,23.222204
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.257362000999876,23.278051
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.257362000999876,23.473051
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.257362000999876,23.551052
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.257362000999876,23.51855
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.257362000999876,23.241398
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.257362000999876,23.492777
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.257362000999876,23.707277
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.257362000999876,23.62252
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.257362000999876,23.54452
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.257362000999876,23.35602
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.257362000999876,23.413311
0,1950-01-01 00:00:00+00:00,13.424655303000158,-15.227362000999875,23.4369
0,1950-01-01 00:00:00+00:00,13.454655303000155,-15.227362000999875,23.449724
0,1950-01-01 00:00:00+00:00,13.484655303000157,-15.227362000999875,23.488724
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.227362000999875,23.488724
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.227362000999875,23.599224
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.227362000999875,23.469872
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.227362000999875,23.79275
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.227362000999875,23.82525
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.227362000999875,23.785622
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.227362000999875,23.623123
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.227362000999875,23.577623
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.197362000999874,23.599224
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.197362000999874,23.528372
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.197362000999874,23.75375
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.197362000999874,23.83175
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.197362000999874,23.798622
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.197362000999874,23.766123
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.197362000999874,23.753122
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.197362000999874,23.566122
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.167362000999873,23.463371
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.167362000999873,23.77975
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.167362000999873,23.83825
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.167362000999873,23.798622
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.167362000999873,23.779123
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.167362000999873,23.779123
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.167362000999873,23.689621
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.137362000999872,23.814558
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.137362000999872,23.847057
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.137362000999872,23.888012
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.137362000999872,23.888012
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.137362000999872,23.836012
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.137362000999872,23.849577
0,1950-01-01 00:00:00+00:00,13.78465530300015,-15.137362000999872,23.906713
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.10736200099987,23.769056
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.10736200099987,23.814558
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.10736200099987,23.823013
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.10736200099987,23.888012
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.10736200099987,23.855513
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.10736200099987,23.862577
0,1950-01-01 00:00:00+00:00,13.78465530300015,-15.10736200099987,23.770212
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.07736200099987,23.409903
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.07736200099987,23.538553
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.07736200099987,23.701054
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.07736200099987,23.781008
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.07736200099987,23.826508
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.07736200099987,23.813509
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.07736200099987,23.781572
0,1950-01-01 00:00:00+00:00,13.78465530300015,-15.07736200099987,23.71517
0,1950-01-01 00:00:00+00:00,13.81465530300015,-15.07736200099987,23.57867
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.047362000999868,23.426323
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.047362000999868,23.490786
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.047362000999868,23.755936
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.047362000999868,23.801435
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.047362000999868,23.86863
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.047362000999868,23.93363
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.047362000999868,23.93363
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.047362000999868,23.809902
0,1950-01-01 00:00:00+00:00,13.78465530300015,-15.047362000999868,23.964499
0,1950-01-01 00:00:00+00:00,13.81465530300015,-15.047362000999868,23.7955
0,1950-01-01 00:00:00+00:00,13.514655303000156,-15.017362000999867,23.504322
0,1950-01-01 00:00:00+00:00,13.544655303000155,-15.017362000999867,23.536823
0,1950-01-01 00:00:00+00:00,13.574655303000156,-15.017362000999867,23.458286
0,1950-01-01 00:00:00+00:00,13.604655303000154,-15.017362000999867,23.664936
0,1950-01-01 00:00:00+00:00,13.634655303000152,-15.017362000999867,23.768936
0,1950-01-01 00:00:00+00:00,13.664655303000153,-15.017362000999867,23.81663
0,1950-01-01 00:00:00+00:00,13.694655303000152,-15.017362000999867,23.91413
0,1950-01-01 00:00:00+00:00,13.724655303000151,-15.017362000999867,23.88163
0,1950-01-01 00:00:00+00:00,13.75465530300015,-15.017362000999867,23.874903
0,1950-01-01 00:00:00+00:00,13.78465530300015,-15.017362000999867,23.984
0,1950-01-01 00:00:00+00:00,13.514655303000156,-14.987362000999866,23.413322
0,1950-01-01 00:00:00+00:00,13.544655303000155,-14.987362000999866,23.426323
0,1950-01-01 00:00:00+00:00,13.574655303000156,-14.987362000999866,23.737785
